Date,High,Low,Open,Close,Volume,Adj Close,MktRF,SMB,HML,RF,Yest_Close,stock_return
2018-08-22,1905.800048828125,1876.6400146484373,1876.6400146484373,1904.9000244140625,3080500,1904.9000244140625,0.05,0.37,-0.35,0.006999999999999999,1883.4200439453125,0.011404774276350272
2018-08-23,1919.5,1900.760009765625,1907.1700439453125,1902.9000244140625,3563000,1902.9000244140625,-0.19,-0.06,-0.33,0.006999999999999999,1904.9000244140625,-0.001049923867062362
2018-08-24,1916.010009765625,1902.5400390625,1910.510009765625,1905.3900146484373,2800900,1905.3900146484373,0.62,-0.01,-0.59,0.006999999999999999,1902.9000244140625,0.0013085239384247136
2018-08-27,1927.699951171875,1909.280029296875,1915.0,1927.6800537109373,3569000,1927.6800537109373,0.74,-0.67,-0.18,0.006999999999999999,1905.3900146484373,0.01169841286620405
2018-08-28,1941.780029296875,1928.8199462890625,1937.72998046875,1932.8199462890625,3100700,1932.8199462890625,-0.01,-0.13,-0.23,0.006999999999999999,1927.6800537109373,0.002666361862400623
2018-08-29,1998.68994140625,1948.93994140625,1953.449951171875,1998.0999755859373,6531800,1998.0999755859373,0.56,-0.04,-0.58,0.006999999999999999,1932.8199462890625,0.03377450104558877
2018-08-30,2025.5699462890625,1986.9000244140625,1997.4200439453125,2002.3800048828125,7277300,2002.3800048828125,-0.41,0.28,-0.37,0.006999999999999999,1998.0999755859373,0.0021420496217263206
2018-08-31,2022.3800048828125,2004.739990234375,2007.0,2012.7099609375,4204400,2012.7099609375,0.08,0.49,-0.41,0.006999999999999999,2002.3800048828125,0.005158838996343279
2018-09-04,2050.5,2013.0,2026.5,2039.510009765625,5721100,2039.510009765625,-0.11,-0.37,-0.01,0.008,2012.7099609375,0.013315405273615185
2018-09-05,2040.3800048828125,1989.8900146484373,2038.1099853515625,1994.8199462890625,8220600,1994.8199462890625,-0.41,-0.18,0.69,0.008,2039.510009765625,-0.021912156970339245
2018-09-06,2007.5,1935.2099609375,2006.510009765625,1958.31005859375,7488700,1958.31005859375,-0.44,-0.35,-0.24,0.008,1994.8199462890625,-0.01830234741898955
2018-09-07,1975.199951171875,1937.3499755859373,1938.7099609375,1952.0699462890625,4892600,1952.0699462890625,-0.18,0.1,-0.25,0.008,1958.31005859375,-0.003186478197006497
2018-09-10,1973.0400390625,1931.52001953125,1971.0,1939.010009765625,4544800,1939.010009765625,0.23,0.1,-0.36,0.008,1952.0699462890625,-0.00669030151725085
2018-09-11,1988.8800048828125,1917.0,1928.27001953125,1987.1500244140625,5033600,1987.1500244140625,0.37,-0.28,-0.23,0.008,1939.010009765625,0.024827109920003122
2018-09-12,2000.0,1962.43994140625,1994.0,1990.0,4414000,1990.0,0.03,-0.04,-0.22,0.008,1987.1500244140625,0.001434202526695413
2018-09-13,2008.760009765625,1982.030029296875,2000.0,1989.8699951171875,3621500,1989.8699951171875,0.45,-0.42,-0.44,0.008,1990.0,-6.532908684045227e-05
2018-09-14,1993.6500244140625,1959.219970703125,1992.9300537109373,1970.18994140625,3642000,1970.18994140625,0.12,0.26,0.24,0.008,1989.8699951171875,-0.009890120339132256
2018-09-17,1956.8199462890625,1887.4100341796875,1954.72998046875,1908.030029296875,7050200,1908.030029296875,-0.71,-0.45,0.87,0.008,1970.18994140625,-0.031550212902319213
2018-09-18,1958.199951171875,1915.43994140625,1918.6500244140625,1941.050048828125,4268700,1941.050048828125,0.57,0.04,-0.48,0.008,1908.030029296875,0.01730581753129858
2018-09-19,1940.8299560546875,1904.9000244140625,1940.5,1926.4200439453125,4056800,1926.4200439453125,0.06,-0.66,1.26,0.008,1941.050048828125,-0.0075371600498632734
2018-09-20,1955.0,1932.25,1938.5799560546875,1944.300048828125,3154900,1944.300048828125,0.77,0.3,-0.24,0.008,1926.4200439453125,0.009281467423996591
2018-09-21,1957.31005859375,1910.5,1954.219970703125,1915.010009765625,6855900,1915.010009765625,-0.13,-0.42,0.31,0.008,1944.300048828125,-0.01506456736456587
2018-09-24,1936.8800048828125,1865.0,1903.7900390625,1934.3599853515625,4213700,1934.3599853515625,-0.31,0.04,-0.9,0.008,1915.010009765625,0.010104373077561988
2018-09-25,1975.9100341796875,1938.8499755859373,1942.9000244140625,1974.550048828125,4538400,1974.550048828125,-0.05,0.28,-0.38,0.008,1934.3599853515625,0.02077693075793134
2018-09-26,1995.25,1961.52001953125,1968.5,1974.8499755859373,4313500,1974.8499755859373,-0.4,-0.38,-0.61,0.008,1974.550048828125,0.0001518962550431558
2018-09-27,2016.1600341796875,1988.5799560546875,1993.239990234375,2012.97998046875,4329400,2012.97998046875,0.27,-0.26,-0.54,0.008,1974.8499755859373,0.01930779823996482
2018-09-28,2026.52001953125,1996.4599609375,2004.4100341796875,2003.0,4085100,2003.0,-0.03,0.42,-0.21,0.008,2012.97998046875,-0.004957814069480227
2018-10-01,2033.18994140625,2003.5999755859373,2021.989990234375,2004.3599853515625,3460500,2004.3599853515625,0.16,-1.6,0.37,0.008,2003.0,0.0006789742144595606
2018-10-02,2013.3900146484373,1965.77001953125,1999.989990234375,1971.31005859375,5400700,1971.31005859375,-0.21,-0.99,0.61,0.008,2004.3599853515625,-0.01648901744165262
2018-10-03,1989.699951171875,1949.81005859375,1981.699951171875,1952.760009765625,5253100,1952.760009765625,0.2,0.86,0.48,0.008,1971.31005859375,-0.00941001074247946
2018-10-04,1956.0,1896.5699462890625,1949.0,1909.4200439453125,7257000,1909.4200439453125,-0.93,-1.07,1.59,0.008,1952.760009765625,-0.022194210043001785
2018-10-05,1929.0799560546875,1862.8299560546875,1917.989990234375,1889.6500244140625,6822300,1889.6500244140625,-0.64,-0.4,0.42,0.008,1909.4200439453125,-0.010353939456087657
2018-10-08,1902.0,1830.6600341796875,1874.0,1864.4200439453125,7393200,1864.4200439453125,-0.17,-0.4,1.24,0.008,1889.6500244140625,-0.013351668373921908
2018-10-09,1896.6800537109373,1852.3199462890625,1859.989990234375,1870.3199462890625,4772900,1870.3199462890625,-0.18,-0.29,0.29,0.008,1864.4200439453125,0.003164470561722333
2018-10-10,1858.56005859375,1754.4100341796875,1857.8900146484373,1755.25,10988900,1755.25,-3.33,0.28,1.14,0.008,1870.3199462890625,-0.06152420419692095
2018-10-11,1755.4000244140625,1685.0999755859375,1724.0,1719.3599853515625,13935900,1719.3599853515625,-1.96,0.43,-0.92,0.008,1755.25,-0.020447238084852586
2018-10-12,1808.949951171875,1742.530029296875,1808.0,1788.6099853515625,9444600,1788.6099853515625,1.38,-0.88,-1.74,0.008,1719.3599853515625,0.04027661489739756
2018-10-15,1795.050048828125,1734.22998046875,1795.0,1760.949951171875,6437200,1760.949951171875,-0.48,0.91,0.53,0.008,1788.6099853515625,-0.015464541966230132
2018-10-16,1823.8800048828125,1761.550048828125,1783.5,1819.9599609375,5859900,1819.9599609375,2.24,0.66,-1.45,0.008,1760.949951171875,0.033510327608320206
2018-10-17,1845.0,1807.0,1842.7900390625,1831.72998046875,5295200,1831.72998046875,-0.08,-0.68,0.26,0.008,1819.9599609375,0.006467185973249111
2018-10-18,1830.1500244140625,1767.8699951171875,1821.489990234375,1770.719970703125,5874000,1770.719970703125,-1.54,-0.54,0.45,0.008,1831.72998046875,-0.033307316261762664
2018-10-19,1809.0999755859373,1753.0,1785.1600341796875,1764.030029296875,5907200,1764.030029296875,-0.25,-1.31,0.76,0.008,1770.719970703125,-0.003778091125043069
2018-10-22,1809.5,1756.0,1784.0,1789.300048828125,4500000,1789.300048828125,-0.38,0.46,-1.25,0.008,1764.030029296875,0.014325164034380061
2018-10-23,1776.3399658203125,1714.0,1742.239990234375,1768.699951171875,6723900,1768.699951171875,-0.62,-0.13,-0.42,0.008,1789.300048828125,-0.011512936396409155
2018-10-24,1777.7099609375,1656.56005859375,1773.699951171875,1664.199951171875,6928400,1664.199951171875,-3.33,-0.94,0.84,0.008,1768.699951171875,-0.05908294390507682
2018-10-25,1794.81005859375,1692.010009765625,1703.3399658203125,1782.1700439453125,10285700,1782.1700439453125,1.93,0.39,-0.61,0.008,1664.199951171875,0.07088697045710574
2018-10-26,1698.4599609375,1603.0,1649.5899658203125,1642.81005859375,14963800,1642.81005859375,-1.65,0.55,0.37,0.008,1782.1700439453125,-0.07819679487096064
2018-10-29,1665.739990234375,1495.0,1660.0,1538.8800048828125,13866100,1538.8800048828125,-0.77,-0.31,1.64,0.008,1642.81005859375,-0.06326358495753423
2018-10-30,1540.989990234375,1476.3599853515625,1486.1600341796875,1530.4200439453125,12460100,1530.4200439453125,1.66,0.4,0.04,0.008,1538.8800048828125,-0.005497479277563448
2018-10-31,1623.9100341796875,1565.0899658203125,1569.989990234375,1598.010009765625,9390200,1598.010009765625,1.22,-0.66,-0.8,0.008,1530.4200439453125,0.044164323440295805
2018-11-01,1670.449951171875,1598.43994140625,1623.530029296875,1665.530029296875,8135500,1665.530029296875,1.29,1.33,-1.16,0.008,1598.010009765625,0.04225256357508859
2018-11-02,1697.43994140625,1651.8299560546875,1678.5899658203125,1665.530029296875,6955500,1665.530029296875,-0.53,0.79,0.68,0.008,1665.530029296875,0.0
2018-11-05,1658.0899658203125,1596.3599853515625,1657.5699462890625,1627.800048828125,5624700,1627.800048828125,0.4,-1.01,1.56,0.008,1665.530029296875,-0.022653437527438758
2018-11-06,1665.0,1614.550048828125,1618.3499755859375,1642.81005859375,4257400,1642.81005859375,0.58,-0.15,0.03,0.008,1627.800048828125,0.009221040247806176
2018-11-07,1759.22998046875,1664.0799560546875,1673.0,1755.489990234375,8192200,1755.489990234375,2.11,-0.34,-1.03,0.008,1642.81005859375,0.06858975025821265
2018-11-08,1784.0,1725.1099853515625,1755.0,1754.9100341796875,6534900,1754.9100341796875,-0.28,-0.23,0.27,0.008,1755.489990234375,-0.000330367053024364
2018-11-09,1743.9200439453125,1701.8699951171875,1732.5,1712.4300537109375,5902200,1712.4300537109375,-1.04,-0.86,0.43,0.008,1754.9100341796875,-0.024206357956467424
2018-11-12,1708.550048828125,1630.010009765625,1698.239990234375,1636.8499755859375,6806200,1636.8499755859375,-2.06,0.01,0.89,0.008,1712.4300537109375,-0.044136154911094606
2018-11-13,1677.06005859375,1613.75,1649.2900390625,1631.1700439453125,5933300,1631.1700439453125,-0.13,-0.14,0.14,0.008,1636.8499755859375,-0.0034700380152993403
2018-11-14,1673.0,1597.0699462890625,1656.3199462890625,1599.010009765625,6486900,1599.010009765625,-0.77,0.04,-0.3,0.008,1631.1700439453125,-0.019715929862163233
2018-11-15,1624.8199462890625,1546.510009765625,1581.010009765625,1619.43994140625,8427300,1619.43994140625,1.18,0.37,-0.49,0.008,1599.010009765625,0.012776612726532912
2018-11-16,1614.47998046875,1573.1199951171875,1587.5,1593.4100341796875,6066100,1593.4100341796875,0.15,0.03,-0.08,0.008,1619.43994140625,-0.016073400785681053
2018-11-19,1581.18994140625,1503.3599853515625,1577.010009765625,1512.2900390625,7790000,1512.2900390625,-1.88,-0.67,2.4,0.008,1593.4100341796875,-0.05090968010562915
2018-11-20,1534.75,1420.0,1437.5,1495.4599609375,10878800,1495.4599609375,-1.85,0.12,-0.56,0.008,1512.2900390625,-0.01112886925806462
2018-11-21,1550.0,1515.0,1542.989990234375,1516.72998046875,5716800,1516.72998046875,0.51,1.0,-0.34,0.008,1495.4599609375,0.01422306185845048
2018-11-23,1536.199951171875,1501.81005859375,1517.0,1502.06005859375,2707600,1502.06005859375,-0.55,0.79,-0.57,0.008,1516.72998046875,-0.009672072197363843
2018-11-26,1584.81005859375,1524.219970703125,1539.0,1581.3299560546875,6257700,1581.3299560546875,1.62,-0.66,-0.23,0.008,1502.06005859375,0.05277411978796048
2018-11-27,1597.6500244140625,1558.010009765625,1575.989990234375,1581.4200439453125,5783200,1581.4200439453125,0.11,-1.07,0.28,0.008,1581.3299560546875,5.6969698373237213e-05
2018-11-28,1681.449951171875,1601.219970703125,1613.9200439453125,1677.75,8458700,1677.75,2.42,0.42,-1.17,0.008,1581.4200439453125,0.060913579806642894
2018-11-29,1689.989990234375,1652.3299560546875,1674.989990234375,1673.5699462890625,6613200,1673.5699462890625,-0.22,-0.12,-0.15,0.008,1677.75,-0.0024914639910222024
2018-11-30,1696.0,1666.5,1679.5,1690.1700439453125,5761800,1690.1700439453125,0.78,-0.32,-0.47,0.008,1673.5699462890625,0.009918974520938725
2018-12-03,1778.3399658203125,1730.0,1769.4599609375,1772.3599853515625,6862300,1772.3599853515625,1.13,-0.06,-0.78,0.01,1690.1700439453125,0.04862820856438594
2018-12-04,1770.3399658203125,1665.0,1756.0,1668.4000244140625,8694500,1668.4000244140625,-3.45,-0.95,-0.15,0.01,1772.3599853515625,-0.058656233381887524
2018-12-06,1701.050048828125,1609.8499755859375,1614.8699951171875,1699.18994140625,8789400,1699.18994140625,-0.16,0.11,-1.05,0.01,1668.4000244140625,0.018454756977722316
2018-12-07,1718.9300537109375,1625.4599609375,1705.0699462890625,1629.1300048828125,7576100,1629.1300048828125,-2.36,0.21,1.32,0.01,1699.18994140625,-0.041231374325024474
2018-12-10,1657.989990234375,1590.8699951171875,1623.8399658203125,1641.030029296875,7494800,1641.030029296875,0.1,-0.17,-1.69,0.01,1629.1300048828125,0.007304527188374079
2018-12-11,1679.469970703125,1619.5999755859375,1678.0,1643.239990234375,6244700,1643.239990234375,-0.08,-0.06,-0.39,0.01,1641.030029296875,0.0013466913450979885
2018-12-12,1704.989990234375,1660.27001953125,1669.0,1663.5400390625,6598000,1663.5400390625,0.68,0.57,-0.22,0.01,1643.239990234375,0.012353672591201731
2018-12-13,1692.1199951171875,1641.5,1680.0,1658.3800048828125,5271300,1658.3800048828125,-0.26,-1.5,-0.18,0.01,1663.5400390625,-0.003101839485988852
2018-12-14,1642.5699462890625,1585.0,1638.0,1591.9100341796875,6367200,1591.9100341796875,-1.89,-0.07,0.53,0.01,1658.3800048828125,-0.04008126636079529
2018-12-17,1576.1300048828125,1505.010009765625,1566.0,1520.9100341796875,8829800,1520.9100341796875,-2.13,-0.3,1.05,0.01,1591.9100341796875,-0.0446005103778282
2018-12-18,1567.550048828125,1523.010009765625,1540.0,1551.47998046875,6523000,1551.47998046875,-0.03,-0.01,-0.59,0.01,1520.9100341796875,0.0200997729004731
2018-12-19,1584.530029296875,1483.1800537109375,1543.050048828125,1495.0799560546875,8792200,1495.0799560546875,-1.58,-0.62,0.04,0.01,1551.47998046875,-0.03635240230236313
2018-12-20,1509.5,1432.68994140625,1484.0,1460.8299560546875,9991800,1460.8299560546875,-1.62,-0.29,0.93,0.01,1495.0799560546875,-0.022908473798539237
2018-12-21,1480.0,1363.9599609375,1464.989990234375,1377.449951171875,13640300,1377.449951171875,-2.17,-0.57,0.82,0.01,1460.8299560546875,-0.057077146136843795
2018-12-24,1396.030029296875,1307.0,1346.0,1343.9599609375,7220000,1343.9599609375,-2.55,0.97,-0.44,0.01,1377.449951171875,-0.024313035987901528
2018-12-26,1473.1600341796875,1363.010009765625,1368.8900146484375,1470.9000244140625,10411800,1470.9000244140625,5.06,-0.06,-1.01,0.01,1343.9599609375,0.09445226581602438
2018-12-27,1469.0,1390.31005859375,1454.199951171875,1461.6400146484375,9722000,1461.6400146484375,0.78,-0.66,-0.15,0.01,1470.9000244140625,-0.006295471896068363
2018-12-28,1513.469970703125,1449.0,1473.3499755859375,1478.02001953125,8829000,1478.02001953125,-0.03,0.76,0.24,0.01,1461.6400146484375,0.01120659308629582
2018-12-31,1520.760009765625,1487.0,1510.800048828125,1501.969970703125,6954500,1501.969970703125,0.9,-0.1,-0.46,0.01,1478.02001953125,0.016204077654828154
2019-01-02,1553.3599853515625,1460.9300537109375,1465.199951171875,1539.1300048828125,7983100,1539.1300048828125,0.23,0.57,1.1,0.01,1501.969970703125,0.024740863602147504
2019-01-03,1538.0,1497.1099853515625,1520.010009765625,1500.280029296875,6975600,1500.280029296875,-2.45,0.4,1.26,0.01,1539.1300048828125,-0.02524151661177932
2019-01-04,1594.0,1518.31005859375,1530.0,1575.3900146484375,9182600,1575.3900146484375,3.55,0.43,-0.72,0.01,1500.280029296875,0.050063977314130974
2019-01-07,1634.56005859375,1589.18994140625,1602.31005859375,1629.510009765625,7993200,1629.510009765625,0.94,0.96,-0.78,0.01,1575.3900146484375,0.03435339478729962
2019-01-08,1676.6099853515625,1616.6099853515625,1664.68994140625,1656.5799560546875,8881400,1656.5799560546875,1.01,0.54,-0.64,0.01,1629.510009765625,0.016612322800616617
2019-01-09,1667.800048828125,1641.4000244140625,1652.97998046875,1659.4200439453125,6348800,1659.4200439453125,0.56,0.46,0.06,0.01,1656.5799560546875,0.0017144285008669042
2019-01-10,1663.25,1621.6199951171875,1641.010009765625,1656.219970703125,6507700,1656.219970703125,0.42,0.03,-0.47,0.01,1659.4200439453125,-0.0019284287024635704
2019-01-11,1660.2900390625,1636.219970703125,1640.550048828125,1640.56005859375,4686200,1640.56005859375,-0.01,0.13,0.19,0.01,1656.219970703125,-0.00945521270506526
2019-01-14,1648.199951171875,1595.1500244140625,1615.0,1617.2099609375,6005900,1617.2099609375,-0.6,-0.6,0.94,0.01,1640.56005859375,-0.014233003865926836
2019-01-15,1675.1600341796875,1626.010009765625,1632.0,1674.56005859375,5998500,1674.56005859375,1.06,0.0,-0.86,0.01,1617.2099609375,0.03546236978592689
2019-01-16,1705.0,1675.8800048828125,1684.219970703125,1683.780029296875,6366900,1683.780029296875,0.28,0.04,0.93,0.01,1674.56005859375,0.005505906256278249
2019-01-17,1700.1700439453125,1677.5,1680.0,1693.219970703125,4208900,1693.219970703125,0.75,0.11,-0.25,0.01,1683.780029296875,0.0056063982479896725
2019-01-18,1716.199951171875,1691.5400390625,1712.0,1696.199951171875,6020500,1696.199951171875,1.29,-0.35,0.13,0.01,1693.219970703125,0.0017599488077810327
2019-01-22,1681.8699951171875,1610.199951171875,1681.0,1632.1700439453125,6416800,1632.1700439453125,-1.53,-0.41,0.35,0.01,1696.199951171875,-0.03774903258446939
2019-01-23,1657.4300537109375,1612.0,1656.0,1640.02001953125,5225200,1640.02001953125,0.15,-0.4,-0.15,0.01,1632.1700439453125,0.004809532937488786
2019-01-24,1657.260009765625,1631.780029296875,1641.0699462890625,1654.9300537109375,4089900,1654.9300537109375,0.23,0.43,-0.04,0.01,1640.02001953125,0.009091373277229312
2019-01-25,1683.47998046875,1661.6099853515625,1670.5,1670.5699462890625,4945900,1670.5699462890625,0.9,0.47,-0.39,0.01,1654.9300537109375,0.00945048556164343
2019-01-28,1645.0,1614.0899658203125,1643.5899658203125,1637.8900146484375,4837700,1637.8900146484375,-0.8,-0.17,0.65,0.01,1670.5699462890625,-0.019562145071039316
2019-01-29,1632.3800048828125,1590.719970703125,1631.27001953125,1593.8800048828125,4632800,1593.8800048828125,-0.19,0.0,0.19,0.01,1637.8900146484375,-0.02686994204251954
2019-01-30,1676.949951171875,1619.6800537109375,1623.0,1670.4300537109375,5783800,1670.4300537109375,1.51,-0.11,-0.99,0.01,1593.8800048828125,0.048027485503059075
2019-01-31,1736.4100341796875,1679.0799560546875,1692.8499755859375,1718.72998046875,10910300,1718.72998046875,0.92,0.13,-1.05,0.01,1670.4300537109375,0.028914665807473938
2019-02-01,1673.06005859375,1622.010009765625,1638.8800048828125,1626.22998046875,11506200,1626.22998046875,0.14,-0.12,0.36,0.01,1718.72998046875,-0.05381880868498752
2019-02-04,1649.6300048828125,1613.5,1623.0,1633.31005859375,4929100,1633.31005859375,0.72,0.48,-0.46,0.01,1626.22998046875,0.004353675808485104
2019-02-05,1665.260009765625,1642.5,1643.3399658203125,1658.81005859375,4453100,1658.81005859375,0.43,-0.09,-0.59,0.01,1633.31005859375,0.015612467373130018
2019-02-06,1672.260009765625,1633.3399658203125,1670.75,1640.260009765625,3939900,1640.260009765625,-0.22,-0.02,0.05,0.01,1658.81005859375,-0.011182744360647737
2019-02-07,1625.5400390625,1592.9100341796875,1625.0,1614.3699951171875,4626600,1614.3699951171875,-0.93,-0.14,0.4,0.01,1640.260009765625,-0.015784091847814357
2019-02-08,1588.5899658203125,1566.760009765625,1586.0,1588.219970703125,5657500,1588.219970703125,0.09,0.06,-0.72,0.01,1614.3699951171875,-0.01619828446586327
2019-02-11,1609.2900390625,1586.0,1600.97998046875,1591.0,3317300,1591.0,0.14,0.65,0.21,0.01,1588.219970703125,0.0017504057045978625
2019-02-12,1639.4000244140625,1598.8800048828125,1604.0,1638.010009765625,4858600,1638.010009765625,1.36,0.01,-0.16,0.01,1591.0,0.029547460569217473
2019-02-13,1656.3800048828125,1637.1099853515625,1647.0,1640.0,3560300,1640.0,0.28,0.08,0.07,0.01,1638.010009765625,0.0012148828288660691
2019-02-14,1637.9000244140625,1606.06005859375,1624.5,1622.6500244140625,4120500,1622.6500244140625,-0.21,0.52,-0.58,0.01,1640.0,-0.010579253406059452
2019-02-15,1628.9100341796875,1604.5,1627.8599853515625,1607.949951171875,4343900,1607.949951171875,1.13,0.25,0.48,0.01,1622.6500244140625,-0.009059299923589921
2019-02-19,1634.0,1600.56005859375,1601.0,1627.5799560546875,3681700,1627.5799560546875,0.19,0.27,0.32,0.01,1607.949951171875,0.012208094454996028
2019-02-20,1634.9300537109375,1610.1199951171875,1630.0,1622.0999755859375,3337600,1622.0999755859375,0.19,0.25,0.53,0.01,1627.5799560546875,-0.00336695008338249
2019-02-21,1623.56005859375,1600.9100341796875,1619.8499755859375,1619.43994140625,3483400,1619.43994140625,-0.37,-0.07,-0.22,0.01,1622.0999755859375,-0.0016398706736473739
2019-02-22,1634.93994140625,1621.1700439453125,1623.5,1631.56005859375,3096200,1631.56005859375,0.65,0.56,-1.45,0.01,1619.43994140625,0.0074841412006767145
2019-02-25,1654.5999755859375,1630.3900146484375,1641.449951171875,1633.0,3184500,1633.0,0.15,-0.23,-0.18,0.01,1631.56005859375,0.0008825549501935546
2019-02-26,1639.989990234375,1616.1300048828125,1625.97998046875,1636.4000244140625,2665800,1636.4000244140625,-0.16,-0.64,-0.32,0.01,1633.0,0.0020820725132042256
2019-02-27,1641.81005859375,1615.0999755859375,1628.1800537109375,1641.0899658203125,3148800,1641.0899658203125,0.09,0.21,-0.12,0.01,1636.4000244140625,0.002866011571913355
2019-02-28,1651.77001953125,1633.8299560546875,1635.25,1639.8299560546875,3025900,1639.8299560546875,-0.31,0.01,-0.22,0.01,1641.0899658203125,-0.0007677883552198637
2019-03-01,1674.260009765625,1651.0,1655.1300048828125,1671.72998046875,4974900,1671.72998046875,0.72,0.3,-0.44,0.009000000000000001,1639.8299560546875,0.019453251415659983
2019-03-04,1709.4300537109375,1674.3599853515625,1685.0,1696.1700439453125,6167400,1696.1700439453125,-0.52,-0.42,0.38,0.009000000000000001,1671.72998046875,0.01461962384003519
2019-03-05,1707.800048828125,1689.010009765625,1702.949951171875,1692.4300537109375,3681500,1692.4300537109375,-0.17,-0.32,-0.22,0.009000000000000001,1696.1700439453125,-0.0022049618478556174
2019-03-06,1697.75,1668.280029296875,1695.969970703125,1668.949951171875,3996000,1668.949951171875,-0.84,-1.28,0.08,0.009000000000000001,1692.4300537109375,-0.01387360292236505
2019-03-07,1669.75,1620.510009765625,1667.3699951171875,1625.949951171875,4957000,1625.949951171875,-0.82,-0.05,-0.3,0.009000000000000001,1668.949951171875,-0.025764703111562447
2019-03-08,1622.719970703125,1586.5699462890625,1604.010009765625,1620.800048828125,4667000,1620.800048828125,-0.22,0.04,-0.15,0.009000000000000001,1625.949951171875,-0.003167319104772135
2019-03-11,1672.2900390625,1626.010009765625,1626.1199951171875,1670.6199951171875,3876400,1670.6199951171875,1.49,0.35,-0.56,0.009000000000000001,1620.800048828125,0.030737873141775535
2019-03-12,1684.27001953125,1660.97998046875,1669.0,1673.0999755859375,3614500,1673.0999755859375,0.25,-0.26,-0.11,0.009000000000000001,1670.6199951171875,0.0014844671295676903
2019-03-13,1700.0,1679.3499755859375,1683.0,1690.81005859375,3552000,1690.81005859375,0.68,-0.32,0.09,0.009000000000000001,1673.0999755859375,0.010585191122013041
2019-03-14,1702.0,1684.3399658203125,1691.199951171875,1686.219970703125,2946600,1686.219970703125,-0.1,-0.39,0.29,0.009000000000000001,1690.81005859375,-0.002714727102133864
2019-03-15,1718.800048828125,1693.1300048828125,1703.0,1712.3599853515625,7550900,1712.3599853515625,0.48,-0.27,-0.28,0.009000000000000001,1686.219970703125,0.01550213797879381
2019-03-18,1750.0,1712.6300048828125,1712.699951171875,1742.1500244140625,5429100,1742.1500244140625,0.46,0.13,0.43,0.009000000000000001,1712.3599853515625,0.017397065638849206
2019-03-19,1784.1600341796875,1753.510009765625,1753.510009765625,1761.8499755859375,6364200,1761.8499755859375,-0.09,-0.38,-0.93,0.009000000000000001,1742.1500244140625,0.01130783853043924
2019-03-20,1799.5,1767.030029296875,1769.93994140625,1797.27001953125,6265600,1797.27001953125,-0.39,0.03,-1.05,0.009000000000000001,1761.8499755859375,0.020103893314487732
2019-03-21,1823.75,1787.280029296875,1796.260009765625,1819.260009765625,5767800,1819.260009765625,1.11,0.3,-1.25,0.009000000000000001,1797.27001953125,0.012235217855639888
2019-03-22,1818.97998046875,1763.1099853515625,1810.1700439453125,1764.77001953125,6363000,1764.77001953125,-2.17,-1.51,-0.03,0.009000000000000001,1819.260009765625,-0.02995173309031013
2019-03-25,1782.6800537109375,1747.5,1757.7900390625,1774.260009765625,5103800,1774.260009765625,-0.05,0.66,-0.26,0.009000000000000001,1764.77001953125,0.0053774656920428
2019-03-26,1805.77001953125,1773.3599853515625,1793.0,1783.760009765625,4865900,1783.760009765625,0.76,0.18,0.45,0.009000000000000001,1774.260009765625,0.005354344880520034
2019-03-27,1787.5,1745.6800537109375,1784.1300048828125,1765.699951171875,4324800,1765.699951171875,-0.5,0.1,0.5,0.009000000000000001,1783.760009765625,-0.010124713243303947
2019-03-28,1777.9300537109375,1753.469970703125,1770.0,1773.4200439453125,3043000,1773.4200439453125,0.4,0.35,0.0,0.009000000000000001,1765.699951171875,0.004372256321530599
2019-03-29,1792.8599853515625,1776.6300048828125,1786.5799560546875,1780.75,3320800,1780.75,0.66,-0.22,-0.92,0.009000000000000001,1773.4200439453125,0.00413323176295031
2019-04-01,1815.6700439453125,1798.72998046875,1800.1099853515625,1814.18994140625,4238800,1814.18994140625,1.19,-0.31,0.94,0.01,1780.75,0.01877857161659413
2019-04-02,1820.0,1805.1199951171875,1811.02001953125,1813.97998046875,3448100,1813.97998046875,-0.05,-0.12,-0.44,0.01,1814.18994140625,-0.00011573261030057913
2019-04-03,1830.0,1809.6199951171875,1826.719970703125,1820.699951171875,3980600,1820.699951171875,0.27,0.2,-0.4,0.01,1813.97998046875,0.003704545130309814
2019-04-04,1828.75,1804.199951171875,1820.6500244140625,1818.8599853515625,3623900,1818.8599853515625,0.19,0.2,0.95,0.01,1820.699951171875,-0.0010105815728331429
2019-04-05,1838.5799560546875,1825.18994140625,1829.0,1837.280029296875,3640500,1837.280029296875,0.52,0.53,-0.08,0.01,1818.8599853515625,0.010127246788461367
2019-04-08,1850.199951171875,1825.1099853515625,1833.22998046875,1849.8599853515625,3752800,1849.8599853515625,0.08,-0.3,0.11,0.01,1837.280029296875,0.006847054261783837
2019-04-09,1853.0899658203125,1831.780029296875,1845.489990234375,1835.8399658203125,3714400,1835.8399658203125,-0.65,-0.57,-0.14,0.01,1849.8599853515625,-0.0075789625389326536
2019-04-10,1848.0,1828.81005859375,1841.0,1847.3299560546875,2964000,1847.3299560546875,0.48,0.95,-0.12,0.01,1835.8399658203125,0.006258710153551375
2019-04-11,1849.949951171875,1840.31005859375,1848.699951171875,1844.0699462890625,2654800,1844.0699462890625,0.0,-0.33,0.4,0.01,1847.3299560546875,-0.0017647143949245266
2019-04-12,1851.5,1841.300048828125,1848.4000244140625,1843.06005859375,3114400,1843.06005859375,0.65,-0.5,0.62,0.01,1844.0699462890625,-0.0005476406669631813
